User_ID,Job_ID,User_Skills,Job_Requirements,Match_Score,Recommended
61274,182,"Java, Python","AI, Data Science, SQL",0.254977243,0
61275,205,"JavaScript, SQL, Python, Java","AI, Java",0.900007956,1
61276,94,"AI, JavaScript, Data Science","CSS, JavaScript, Python",0.356957584,0
61277,316,"HTML, Machine Learning","AI, HTML, SQL",0.337447387,0
61278,273,"SQL, JavaScript, CSS","AI, CSS",0.285964818,0
61279,424,"SQL, JavaScript, Machine Learning, Java, C++","HTML, Python, SQL, AI",0.052067173,0
61280,454,"Python, SQL, C++","SQL, Java, C++",0.037594896,0
61281,190,"Java, Python, Data Science, JavaScript, C++","SQL, JavaScript, HTML, CSS, AI",0.331015079,0
61282,331,"JavaScript, CSS, HTML, Data Science, SQL","SQL, CSS, JavaScript, C++, Java",0.113259937,0
61283,334,"Java, Machine Learning, Python, SQL","Machine Learning, CSS, SQL",0.679701468,0
61284,42,"HTML, Java, C++, AI, Data Science","Java, Data Science",0.613954228,0
61285,357,"HTML, Python","Machine Learning, C++",0.128850496,0
61286,296,"CSS, Java, Python","Java, Python, C++, HTML",0.138595557,0
61287,238,"SQL, AI, C++, Python, CSS","Java, CSS, Python, C++, SQL",0.849176036,1
61288,439,"Java, Machine Learning, SQL, AI","CSS, Data Science",0.199706664,0
61289,216,"C++, Data Science, AI, Python, HTML","C++, SQL, HTML",0.826740596,1
61290,496,"SQL, JavaScript, C++, Machine Learning","Python, Machine Learning, HTML, CSS, Data Science",0.951661048,1
61291,135,"Machine Learning, HTML, Python, AI, Java","JavaScript, Java, CSS, SQL, Python",0.502925648,0
61292,203,"Java, CSS, C++, JavaScript","Java, Python, AI",0.158644965,0
61293,162,"Java, AI, SQL, Python","Data Science, Java",0.262547951,0
61294,287,"SQL, Data Science, Java, HTML","JavaScript, HTML, AI, Python, Machine Learning",0.238036974,0
61295,237,"Machine Learning, Data Science, Python","C++, Machine Learning",0.845806394,1
61296,475,"CSS, SQL","AI, C++, Java",0.306049153,0
61297,348,"Java, JavaScript, CSS, Python, AI","SQL, AI, Data Science, Java",0.840726983,1
61298,156,"Python, JavaScript","SQL, CSS, Machine Learning, Data Science",0.621519031,0
61299,263,"SQL, C++, JavaScript","Data Science, CSS, Machine Learning, HTML, Python",0.538019018,0
61300,329,"AI, Data Science","CSS, Python, Java",0.419508123,0
61301,238,"AI, C++, Python, SQL, Java","AI, JavaScript, Python, HTML, SQL",0.555145758,0
61302,173,"SQL, Python, C++","Python, SQL, C++, Java, AI",0.543240436,0
61303,393,"Python, HTML, Java, JavaScript, Machine Learning","Java, JavaScript, CSS, AI",0.765625952,0
61304,145,"SQL, C++","CSS, Python",0.246851615,0
61305,443,"Machine Learning, CSS, HTML, Python","Machine Learning, HTML, Python, AI, JavaScript",0.035693409,0
61306,500,"JavaScript, Machine Learning, Python","C++, JavaScript, CSS",0.016954868,0
61307,172,"C++, HTML, SQL, Machine Learning","HTML, Java",0.788232813,0
61308,497,"AI, Machine Learning, HTML, SQL","AI, CSS, Data Science",0.102551144,0
61309,137,"SQL, CSS","SQL, Machine Learning, HTML",0.896892803,1
61310,310,"Machine Learning, SQL","Data Science, AI, HTML, CSS",0.678426561,0
61311,235,"JavaScript, Data Science, Machine Learning, Python","Java, Python",0.767577135,0
61312,438,"C++, AI, SQL, Java, HTML","Python, Data Science, JavaScript",0.186354535,0
61313,133,"Java, JavaScript, Machine Learning, Data Science","Python, AI, JavaScript, Java",0.636189858,0
61314,334,"HTML, AI, Data Science","SQL, HTML, Python",0.289198342,0
61315,449,"Machine Learning, JavaScript","Python, Data Science, Machine Learning, JavaScript",0.934264254,1
61316,49,"AI, Machine Learning, HTML, Data Science, JavaScript","AI, CSS, C++, Machine Learning",0.903270691,1
61317,118,"HTML, AI, Java","SQL, Data Science, Java, HTML, CSS",0.240402059,0
61318,93,"HTML, Machine Learning, Java","Machine Learning, JavaScript",0.456681076,0
61319,332,"Data Science, Java, AI, SQL, C++","Java, Python",0.294787284,0
61320,430,"JavaScript, C++, Java, CSS, Data Science","JavaScript, C++, Data Science",0.762910097,0
61321,172,"SQL, CSS, C++, AI","AI, CSS, JavaScript",0.344081068,0
61322,327,"JavaScript, CSS, HTML, Data Science, Machine Learning","Machine Learning, JavaScript",0.053998106,0
61323,102,"Python, CSS","SQL, Data Science, JavaScript",0.980954382,1
61324,19,"C++, HTML, Python","SQL, Java, CSS, JavaScript",0.832228958,1
61325,485,"Python, AI, SQL, Java, CSS","Data Science, HTML",0.919307981,1
61326,172,"Data Science, Java","JavaScript, Machine Learning, C++",0.054118758,0
61327,1,"CSS, Machine Learning, Data Science","Data Science, Java, C++",0.525941383,0
61328,329,"SQL, Data Science, Java, HTML, Python","HTML, SQL",0.691612264,0
61329,478,"Python, HTML, JavaScript, Machine Learning","CSS, C++",0.665380104,0
61330,418,"Machine Learning, C++, SQL","C++, JavaScript",0.264412681,0
61331,351,"AI, CSS","Machine Learning, Java",0.070033841,0
61332,45,"SQL, Java, CSS, Python","HTML, SQL",0.327227783,0
61333,6,"Machine Learning, AI","Machine Learning, SQL, HTML",0.04520234,0
61334,93,"CSS, Python","Python, HTML, SQL, CSS, JavaScript",0.648995787,0
61335,418,"Machine Learning, CSS","CSS, SQL, Data Science",0.349585018,0
61336,53,"AI, C++","Python, HTML, Data Science, AI",0.868646018,1
61337,227,"Data Science, Java","CSS, SQL, Machine Learning, Java",0.938732246,1
61338,131,"Python, C++, AI","JavaScript, SQL, Java, C++, Machine Learning",0.444617765,0
61339,409,"Machine Learning, JavaScript, Java","Python, Machine Learning, Data Science, Java, HTML",0.497432185,0
61340,92,"Data Science, JavaScript, Machine Learning, CSS, Java","Python, CSS, Machine Learning",0.986705708,1
61341,230,"JavaScript, C++, Python, HTML, SQL","Machine Learning, HTML, Java, C++, CSS",0.433043405,0
61342,390,"Python, HTML, Data Science, Java","HTML, CSS, JavaScript, C++",0.827941752,1
61343,164,"Java, JavaScript, SQL, AI, Data Science","Python, SQL, Machine Learning",0.085292489,0
61344,413,"HTML, AI, Data Science, Python","Java, Data Science",0.599016705,0
61345,210,"Data Science, AI, Python, C++, Java","Machine Learning, JavaScript",0.72653796,0
61346,98,"HTML, SQL, C++, JavaScript","C++, JavaScript, Java, Python, Machine Learning",0.848107719,1
61347,429,"C++, JavaScript","SQL, C++, Machine Learning, Data Science",0.780485208,0
61348,368,"JavaScript, AI, CSS","Java, JavaScript, AI, Data Science, Python",0.381425996,0
61349,63,"Python, Machine Learning","Python, Java",0.382754947,0
61350,384,"Java, CSS, Machine Learning, AI, HTML","Machine Learning, C++, Java, Python",0.736991764,0
61351,25,"C++, CSS, SQL, Java","C++, Data Science, AI, Machine Learning",0.902906181,1
61352,66,"Machine Learning, AI, CSS, JavaScript, Java","CSS, SQL, AI, Data Science, C++",0.884994217,1
61353,433,"CSS, Data Science, HTML, Java, SQL","CSS, AI, Python, SQL",0.802341272,1
61354,13,"JavaScript, HTML, Data Science","Data Science, SQL, Python, C++, AI",0.88231164,1
61355,21,"CSS, Java, C++","Machine Learning, CSS, Java, Python, C++",0.428964062,0
61356,64,"Data Science, Machine Learning, Java","Data Science, HTML",0.467973995,0
61357,374,"C++, AI, HTML","Python, JavaScript, HTML, Data Science",0.700825434,0
61358,391,"Data Science, JavaScript, Java, C++","CSS, SQL, HTML, Data Science",0.684829715,0
61359,86,"CSS, JavaScript","Data Science, Python, Machine Learning, AI, C++",0.258007142,0
61360,225,"JavaScript, Python, HTML","HTML, AI, JavaScript, Data Science, Machine Learning",0.788808462,0
61361,349,"Python, Data Science, AI","Java, Python",0.531518677,0
61362,348,"C++, JavaScript, Python, Machine Learning","AI, Data Science, Java, Python",0.345888767,0
61363,299,"Machine Learning, JavaScript","HTML, Data Science, Machine Learning, JavaScript",0.823676563,1
61364,254,"Data Science, C++","HTML, Java",0.476193062,0
61365,132,"Java, Python, C++, AI, CSS","Java, C++, SQL, CSS, JavaScript",0.006092121,0
61366,236,"JavaScript, AI","Machine Learning, SQL, Python, Java, C++",0.183244719,0
61367,454,"Machine Learning, CSS","C++, Python, Machine Learning, Data Science, AI",0.559902691,0
61368,393,"Python, AI, JavaScript, Machine Learning, Java","CSS, Machine Learning, C++",0.6663469,0
61369,486,"AI, C++, HTML, JavaScript, Java","Machine Learning, Python, Java",0.964143321,1
61370,159,"C++, Data Science, Python, CSS, HTML","HTML, Java",0.73689085,0
61371,366,"Python, CSS, JavaScript, Data Science, Machine Learning","JavaScript, Java, SQL",0.690874282,0
61372,254,"Python, Machine Learning, HTML, SQL, AI","Java, Python, CSS",0.035235768,0
61373,490,"C++, Data Science","AI, HTML",0.802454756,1
61374,249,"Java, Data Science, Machine Learning, CSS, Python","HTML, Java, Machine Learning, Python",0.020908857,0
61375,122,"C++, Java","Java, SQL",0.648094841,0
61376,267,"C++, HTML, Machine Learning, Python, AI","Python, Machine Learning, Java, Data Science, HTML",0.922217277,1
61377,328,"Data Science, Java, Python","SQL, Python, Data Science, AI, Machine Learning",0.987802383,1
61378,113,"C++, SQL","JavaScript, Machine Learning, C++, CSS, HTML",0.420167395,0
61379,30,"Data Science, Python, AI","SQL, Python, C++, JavaScript, Machine Learning",0.237565509,0
61380,138,"Data Science, C++","Data Science, C++",0.183055864,0
61381,279,"AI, Machine Learning, SQL","CSS, C++, Data Science",0.045795715,0
61382,159,"Java, CSS, Machine Learning, HTML","CSS, HTML",0.040597327,0
61383,360,"AI, SQL, Data Science, HTML, Java","CSS, AI, SQL, Machine Learning, Data Science",0.430459357,0
61384,64,"C++, HTML, CSS","C++, CSS, AI",0.749145322,0
61385,13,"C++, JavaScript, CSS","CSS, Java, Machine Learning, Data Science",0.640309079,0
61386,159,"C++, Machine Learning, HTML, AI, SQL","AI, JavaScript",0.319966859,0
61387,327,"AI, CSS, Machine Learning","SQL, C++, AI, HTML, JavaScript",0.490936986,0
61388,312,"Machine Learning, HTML, SQL, C++, CSS","Python, AI, CSS, SQL, JavaScript",0.850122103,1
61389,306,"SQL, JavaScript","C++, CSS, JavaScript, AI, Java",0.779727224,0
61390,93,"HTML, Java, Data Science","SQL, HTML, AI",0.204108041,0
61391,385,"CSS, Machine Learning, SQL","Data Science, C++, Python, SQL, HTML",0.117606264,0
61392,451,"C++, SQL, Data Science","Python, Data Science",0.607664338,0
61393,477,"C++, AI","JavaScript, C++, Data Science",0.574357787,0
61394,345,"Python, SQL, C++, HTML, Data Science","Java, CSS",0.5729323,0
61395,139,"Machine Learning, Java, C++","Machine Learning, HTML",0.318217995,0
61396,143,"SQL, HTML, AI, C++, Java","CSS, Python",0.43112079,0
61397,23,"C++, HTML, JavaScript, SQL","AI, Machine Learning, Java",0.748578193,0
61398,426,"Java, CSS","Machine Learning, C++, Java, JavaScript",0.786930999,0
61399,209,"AI, SQL, C++, Java","Machine Learning, JavaScript, Java, C++",0.877668781,1
61400,4,"HTML, C++, Python","SQL, Python",0.940559237,1
61401,451,"CSS, Python, C++, Machine Learning","Python, Data Science, C++, AI",0.587588479,0
61402,461,"Data Science, CSS, Java","JavaScript, Machine Learning, Python",0.063498076,0
61403,273,"SQL, Python, AI","AI, Machine Learning, C++, Data Science",0.438870059,0
61404,412,"Machine Learning, SQL, Java, Data Science, CSS","Data Science, Python, SQL, JavaScript, C++",0.385770254,0
61405,162,"Python, C++, Machine Learning","Machine Learning, AI, CSS, C++, JavaScript",0.555607221,0
61406,309,"JavaScript, Machine Learning, CSS","CSS, HTML, Machine Learning",0.353187607,0
61407,416,"JavaScript, C++","Python, CSS, Machine Learning, JavaScript",0.088461192,0
61408,240,"SQL, CSS, Data Science, Java, HTML","Java, SQL, AI",0.950051119,1
61409,460,"AI, Data Science, Machine Learning, Python, HTML","SQL, Data Science, JavaScript, Python, Java",0.177969168,0
61410,446,"Data Science, Python, Machine Learning, Java, SQL","JavaScript, Data Science",0.089974364,0
61411,177,"Machine Learning, Python","Java, C++, AI, CSS",0.198531493,0
61412,134,"C++, AI","JavaScript, C++, SQL",0.649270303,0
61413,458,"AI, Machine Learning, Data Science","HTML, CSS, Data Science, Python",0.912119635,1
61414,273,"C++, JavaScript, CSS","HTML, C++",0.356010218,0
61415,141,"CSS, C++, JavaScript, SQL","Data Science, AI, SQL, JavaScript, Python",0.621198786,0
61416,201,"HTML, Machine Learning","Machine Learning, C++",0.00883383,0
61417,106,"Java, AI, CSS","JavaScript, HTML",0.775596248,0
61418,3,"JavaScript, Java, CSS, Data Science","Data Science, CSS, C++, Java",0.48466622,0
61419,376,"CSS, Machine Learning, C++, Data Science","SQL, Java, Python, Machine Learning, HTML",0.794568318,0
61420,489,"Machine Learning, Java, Data Science, JavaScript, CSS","AI, C++, Java",0.83916278,1
61421,183,"HTML, Java","Python, AI, Machine Learning, C++, Java",0.177286113,0
61422,132,"C++, Data Science","HTML, CSS, C++",0.6249641,0
61423,356,"CSS, Python, C++, Data Science","C++, HTML, Machine Learning",0.635447199,0
61424,469,"Java, Machine Learning, Python","SQL, HTML",0.067547507,0
61425,276,"Java, Machine Learning, Data Science","Data Science, Java, CSS",0.830716599,1
61426,365,"AI, Python, CSS, Machine Learning, Data Science","HTML, C++",0.275497954,0
61427,27,"Machine Learning, Java, Data Science, AI, HTML","C++, JavaScript, HTML, Machine Learning",0.063543024,0
61428,349,"Java, SQL, HTML, CSS","CSS, AI, HTML, Python",0.834516353,1
61429,54,"Data Science, CSS","Data Science, HTML, Python, SQL",0.950129409,1
61430,92,"SQL, HTML, C++","HTML, C++, Java, CSS, Machine Learning",0.332129923,0
61431,411,"C++, Java, CSS, AI","Python, HTML",0.61275707,0
61432,295,"HTML, Java, CSS, Python, Machine Learning","JavaScript, Machine Learning",0.593839461,0
61433,190,"Python, AI, Machine Learning, C++","Machine Learning, Python",0.705965731,0
61434,72,"AI, Java, Machine Learning","Machine Learning, SQL, HTML, Python",0.117363452,0
61435,343,"Java, SQL","Java, Data Science, Machine Learning, SQL",0.506312594,0
61436,359,"AI, C++, SQL, JavaScript","SQL, Machine Learning, HTML, Data Science, AI",0.861754825,1
61437,110,"C++, Machine Learning, AI","AI, CSS, Data Science, Python, SQL",0.61968735,0
61438,178,"Data Science, HTML, JavaScript, AI","CSS, Python, Machine Learning, AI, Data Science",0.363982093,0
61439,232,"AI, Data Science, HTML","JavaScript, Python",0.498971691,0
61440,243,"AI, Machine Learning, HTML, CSS, Python","Machine Learning, SQL, HTML, Data Science",0.827794214,1
61441,386,"SQL, AI, Java, CSS, Machine Learning","JavaScript, CSS, Python, Machine Learning, Data Science",0.676590735,0
61442,285,"JavaScript, CSS","Python, Machine Learning",0.766149231,0
61443,20,"Data Science, JavaScript, CSS, C++","HTML, CSS",0.57196759,0
61444,61,"SQL, C++, Machine Learning, Data Science","JavaScript, AI, Python",0.937460046,1
61445,299,"SQL, Java, C++, Machine Learning","Python, JavaScript, Java, Data Science, HTML",0.67627672,0
61446,302,"Python, SQL, HTML","SQL, AI",0.021207683,0
61447,12,"SQL, Python, Machine Learning","Python, CSS",0.626872703,0
61448,4,"SQL, CSS, Data Science","HTML, Data Science, AI, Java",0.980230576,1
61449,345,"C++, HTML, JavaScript, CSS, Java","C++, Data Science, Python, CSS",0.040488919,0
61450,89,"Machine Learning, JavaScript, SQL, Python, C++","Data Science, Java, AI",0.623066468,0
61451,478,"CSS, Data Science","C++, JavaScript, SQL",0.309516357,0
61452,411,"C++, Python, JavaScript","C++, JavaScript, HTML, Java",0.103883105,0
61453,60,"Python, JavaScript","SQL, HTML, Python, CSS, Java",0.039011003,0
61454,316,"SQL, HTML","JavaScript, SQL",0.480731306,0
61455,440,"HTML, C++, Data Science, AI, Machine Learning","C++, CSS, HTML",0.517112487,0
61456,180,"CSS, JavaScript","Python, AI",0.311970417,0
61457,190,"Python, C++, Data Science","CSS, C++, Java",0.056006951,0
61458,499,"C++, SQL, Python","Java, Machine Learning",0.967680839,1
61459,366,"AI, JavaScript, HTML, Data Science, SQL","Data Science, SQL, C++",0.093103281,0
61460,491,"Python, SQL, JavaScript, C++, Machine Learning","HTML, Machine Learning",0.200362917,0
61461,405,"AI, HTML, Machine Learning, Java","CSS, SQL",0.3528099,0
61462,142,"Data Science, SQL, C++, AI, Machine Learning","Python, Data Science, HTML",0.035830614,0
61463,84,"CSS, AI, HTML","SQL, Python, C++, Java, CSS",0.450599462,0
61464,468,"Machine Learning, AI, HTML, SQL, CSS","Python, Java",0.270137114,0
61465,241,"JavaScript, Machine Learning","AI, Data Science, C++, HTML, Machine Learning",0.588272072,0
61466,240,"AI, Python, JavaScript, Java","C++, SQL",0.420745999,0
61467,50,"SQL, CSS, Machine Learning, C++, Java","Data Science, Java, Python, Machine Learning, JavaScript",0.460146006,0
61468,463,"HTML, AI, Data Science, Python, Machine Learning","CSS, Data Science, Machine Learning",0.709390827,0
61469,337,"CSS, Data Science","AI, Data Science, Python",0.915223402,1
61470,471,"JavaScript, Machine Learning, C++, SQL","Data Science, Machine Learning, HTML",0.428014268,0
61471,461,"CSS, Data Science","CSS, Data Science",0.348357965,0
61472,487,"C++, SQL, HTML","C++, CSS",0.716690861,0
61473,368,"C++, Python, JavaScript, Machine Learning","C++, CSS",0.470867259,0
61474,98,"JavaScript, HTML, Data Science, Python, Machine Learning","Data Science, Java, AI",0.821639732,1
61475,67,"CSS, Python, Data Science, SQL","Python, HTML",0.240393981,0
61476,265,"Java, JavaScript","AI, CSS",0.432296682,0
61477,393,"JavaScript, C++, CSS, SQL, HTML","SQL, C++, Java",0.332340881,0
61478,389,"Java, Machine Learning","CSS, JavaScript, AI",0.626217257,0
61479,279,"CSS, AI, JavaScript, Python","JavaScript, CSS, SQL, C++, Data Science",0.962115391,1
61480,275,"Python, HTML, Machine Learning","Python, JavaScript, SQL, C++, Data Science",0.979961798,1
61481,76,"Java, Python, AI, CSS, Data Science","C++, JavaScript, HTML",0.594260108,0
61482,368,"HTML, Python, AI, Machine Learning","AI, JavaScript, Python, CSS, SQL",0.44345239,0
61483,36,"Machine Learning, CSS, SQL, Data Science","CSS, JavaScript",0.915242993,1
61484,116,"JavaScript, Java, Machine Learning","HTML, JavaScript, CSS",0.508036308,0
61485,295,"HTML, JavaScript, Java, Data Science, SQL","Data Science, SQL, Java",0.367691231,0
61486,380,"JavaScript, CSS, Java, HTML","SQL, Java, C++, HTML",0.565323193,0
61487,489,"C++, AI, SQL","Java, SQL, Data Science, CSS",0.068991045,0
61488,174,"SQL, Java, HTML, AI, Python","C++, SQL, Data Science",0.590174533,0
61489,250,"SQL, CSS, Machine Learning","HTML, C++, Python, Machine Learning, CSS",0.905233192,1
61490,388,"CSS, Python, Data Science, Machine Learning","CSS, Java, SQL",0.00818001,0
61491,38,"HTML, SQL","Python, Data Science, Machine Learning, Java, HTML",0.263013731,0
61492,117,"Machine Learning, Python, HTML","Machine Learning, HTML, AI, JavaScript, Python",0.437190234,0
61493,37,"JavaScript, Java, AI","Java, Machine Learning, HTML",0.878207579,1
61494,206,"Java, HTML","AI, Python",0.064532152,0
61495,177,"HTML, AI, Data Science, Machine Learning, CSS","HTML, Machine Learning",0.608508324,0
61496,23,"Python, JavaScript","Data Science, C++, HTML, AI, CSS",0.466066151,0
61497,117,"Machine Learning, SQL, HTML","Machine Learning, CSS",0.187250088,0
61498,378,"Machine Learning, C++, CSS, Java, Data Science","Python, HTML, AI, Java",0.540073157,0
61499,53,"C++, Java, HTML, AI, Data Science","HTML, Java, Machine Learning, C++, CSS",0.129839129,0
61500,223,"JavaScript, Java","SQL, CSS, Machine Learning, Data Science",0.89822323,1
61501,486,"SQL, AI, HTML, C++","CSS, AI, Data Science",0.025059819,0
61502,100,"SQL, HTML, AI, Data Science, JavaScript","HTML, AI",0.14434669,0
61503,50,"C++, CSS, Java","Java, Machine Learning, Data Science, SQL, C++",0.186163229,0
61504,212,"Java, AI, Data Science, HTML, Python","C++, CSS, Machine Learning",0.93437934,1
61505,71,"Data Science, CSS","Data Science, AI, C++, Machine Learning, HTML",0.846138159,1
61506,94,"SQL, CSS","C++, HTML, Java, Data Science",0.281064173,0
61507,354,"C++, SQL, JavaScript","Machine Learning, AI, Java, JavaScript, SQL",0.764267795,0
61508,247,"SQL, HTML, JavaScript","C++, Data Science, SQL, CSS, Java",0.145593542,0
61509,406,"SQL, Python, CSS, AI, Data Science","Python, JavaScript, AI, Machine Learning",0.30574493,0
61510,443,"SQL, AI, C++, HTML, Machine Learning","C++, Python, CSS, SQL",0.29690673,0
61511,244,"Data Science, JavaScript, SQL, CSS, Python","C++, Python, Machine Learning, Java",0.318559259,0
61512,290,"HTML, JavaScript, C++","AI, Machine Learning, Java, JavaScript",0.02342068,0
61513,99,"Python, C++, AI, Java","HTML, Python",0.337461432,0
61514,238,"Data Science, SQL, JavaScript, HTML, CSS","Machine Learning, AI, Python",0.236798742,0
61515,194,"C++, HTML, Machine Learning, Python","HTML, Java, CSS, C++, SQL",0.769342132,0
61516,215,"AI, Python, SQL, Data Science, CSS","SQL, JavaScript, Python, HTML, Machine Learning",0.207739416,0
61517,384,"Data Science, Machine Learning, JavaScript","C++, Java, AI, CSS, Python",0.981277476,1
61518,253,"JavaScript, CSS, Data Science","CSS, JavaScript",0.414216971,0
61519,388,"Machine Learning, JavaScript, SQL","Machine Learning, SQL, Java, C++",0.267342573,0
61520,215,"JavaScript, SQL, Machine Learning, Java, AI","JavaScript, Machine Learning, CSS, Data Science, Python",0.473428518,0
61521,458,"HTML, AI, C++, Java","Java, Machine Learning",0.348144628,0
61522,295,"AI, Python, HTML, Data Science, CSS","JavaScript, HTML, SQL, CSS, Python",0.257156086,0
61523,440,"SQL, CSS, Machine Learning","Python, SQL, CSS, HTML",0.568779868,0
61524,111,"Data Science, Java","Machine Learning, Python, Java, C++",0.791150513,0
61525,75,"C++, Machine Learning","Python, Machine Learning, Data Science, Java",0.329750618,0
61526,5,"JavaScript, AI, Python","Machine Learning, JavaScript, CSS, Python",0.951407155,1
61527,60,"Machine Learning, HTML, C++, Data Science, Java","JavaScript, Java, SQL",0.267588546,0
61528,371,"CSS, Java, AI","Java, Data Science, C++, HTML",0.001804334,0
61529,414,"CSS, Machine Learning, Java, C++","Python, Data Science, HTML, Java",0.962306225,1
61530,224,"Python, CSS, HTML","CSS, C++, HTML, Python",0.299634518,0
61531,438,"CSS, Python","C++, AI, HTML",0.941962254,1
61532,447,"SQL, Data Science, JavaScript, AI","HTML, AI",0.588953151,0
61533,37,"SQL, Python, JavaScript","SQL, CSS",0.648246549,0
61534,134,"CSS, SQL, Machine Learning","CSS, HTML",0.858548112,1
61535,189,"SQL, HTML, CSS","Data Science, Java, AI",0.54286919,0
61536,361,"Machine Learning, SQL","Machine Learning, Java, Data Science, SQL, Python",0.554171546,0
61537,3,"Data Science, Python","CSS, SQL",0.077211977,0
61538,467,"Machine Learning, CSS, SQL","AI, HTML",0.243108689,0
61539,12,"SQL, Java","AI, Data Science",0.680500941,0
61540,338,"Python, CSS, JavaScript, Data Science, Java","Python, JavaScript, Data Science, Java, AI",0.176783362,0
61541,210,"Python, CSS, Data Science, AI","AI, Python, C++",0.165402682,0
61542,299,"Java, AI","JavaScript, C++, Python, Java",0.228516889,0
61543,313,"JavaScript, C++, Machine Learning, Java, Data Science","C++, Machine Learning, Data Science, Java, SQL",0.42284663,0
61544,244,"SQL, HTML","Machine Learning, Python, AI, JavaScript",0.886120077,1
61545,113,"HTML, JavaScript, Python, C++","CSS, C++, Machine Learning, HTML",0.848108971,1
61546,338,"HTML, AI","JavaScript, Java, SQL, AI",0.851039623,1
61547,274,"HTML, Machine Learning","Machine Learning, C++, AI",0.82267256,1
61548,163,"C++, HTML, CSS, SQL, JavaScript","Data Science, C++, Machine Learning, AI, HTML",0.042557784,0
61549,43,"Data Science, CSS, HTML","CSS, SQL, Java, HTML",0.038137901,0
61550,319,"SQL, C++, HTML, AI, Machine Learning","CSS, Python, Java, HTML, SQL",0.311025768,0
61551,402,"JavaScript, Data Science, Machine Learning, SQL","Java, CSS",0.458476623,0
61552,353,"Java, Data Science, CSS, Python, C++","AI, SQL, Data Science",0.131845635,0
61553,420,"Data Science, AI, SQL, HTML","HTML, SQL, CSS, Machine Learning, Data Science",0.57092682,0
61554,300,"Machine Learning, Data Science","Machine Learning, CSS, Python, JavaScript, HTML",0.730534877,0
61555,262,"Data Science, Machine Learning","CSS, AI, SQL",0.61526165,0
61556,103,"Python, Machine Learning, AI, Java, C++","CSS, C++, AI",0.156146,0
61557,460,"CSS, AI, SQL, Data Science","C++, JavaScript, Java",0.081700277,0
61558,97,"Python, Data Science, C++","AI, Java, C++, Python, CSS",0.900352753,1
61559,185,"HTML, CSS, Java, SQL, Machine Learning","Machine Learning, HTML, C++",0.512239785,0
61560,277,"Machine Learning, SQL, JavaScript, HTML, C++","SQL, JavaScript, AI",0.470261317,0
61561,196,"SQL, Data Science, JavaScript","HTML, CSS, Java, Data Science",0.152258135,0
61562,411,"Machine Learning, Java, SQL","Java, CSS, HTML, JavaScript, C++",0.531377766,0
61563,470,"JavaScript, Machine Learning","JavaScript, HTML, Python, CSS, Data Science",0.594906745,0
61564,7,"Python, SQL, HTML, Java","C++, SQL",0.938070105,1
61565,61,"C++, HTML","Machine Learning, Python, HTML, SQL, JavaScript",0.820805294,1
61566,91,"JavaScript, Python, HTML","Data Science, HTML",0.842492603,1
61567,179,"AI, Java, SQL","AI, SQL, CSS, Python, Data Science",0.708597427,0
61568,157,"Java, CSS, AI, SQL, HTML","JavaScript, Data Science, C++, CSS, SQL",0.319544546,0
61569,309,"Machine Learning, JavaScript, Data Science, SQL","JavaScript, AI, Java",0.23833049,0
61570,16,"JavaScript, HTML, CSS","AI, Java, C++, Machine Learning",0.583448303,0
61571,323,"Java, Machine Learning","HTML, JavaScript, SQL, CSS",0.738098978,0
61572,311,"Machine Learning, JavaScript, C++, AI, Java","HTML, C++, Machine Learning",0.609918797,0
61573,156,"Java, Machine Learning, HTML, AI","Machine Learning, SQL",0.170150358,0
61574,231,"SQL, Machine Learning","Data Science, CSS, AI, Python, Machine Learning",0.906220004,1
61575,323,"HTML, Data Science","AI, Python",0.331346229,0
61576,244,"JavaScript, CSS, HTML, Data Science","Data Science, C++, AI, Python, SQL",0.044016608,0
61577,448,"Python, CSS, Machine Learning","JavaScript, CSS, AI",0.318017796,0
61578,254,"JavaScript, Java","JavaScript, AI, C++",0.656016821,0
61579,455,"AI, HTML, Machine Learning, SQL, JavaScript","HTML, Data Science, CSS, Machine Learning, AI",0.652304955,0
61580,267,"C++, SQL, AI, Data Science","Data Science, C++",0.129942319,0
61581,263,"Java, C++, HTML, JavaScript, AI","SQL, C++, JavaScript",0.0188736,0
61582,426,"JavaScript, Python, Java, SQL, Data Science","JavaScript, Java",0.320581685,0
61583,192,"Java, HTML, AI, JavaScript, Python","SQL, AI, HTML, Python",0.843912607,1
61584,278,"SQL, Data Science, Machine Learning, Python, HTML","Machine Learning, AI, CSS",0.168813598,0
61585,238,"C++, Python, AI","SQL, Machine Learning, HTML",0.839286052,1
61586,189,"HTML, C++, Java","CSS, Machine Learning",0.13223167,0
61587,297,"JavaScript, Python, Machine Learning, Java, AI","Machine Learning, AI, C++, HTML, Data Science",0.227844631,0
61588,107,"SQL, Java, HTML","AI, Data Science, Python",0.20105297,0
61589,275,"HTML, Data Science, Python","Machine Learning, AI",0.285499231,0
61590,211,"Java, AI","AI, CSS, Python, SQL, C++",0.639223299,0
61591,275,"Machine Learning, C++, SQL, HTML","Machine Learning, JavaScript",0.95040822,1
61592,395,"CSS, Java, Data Science, AI","HTML, CSS, C++",0.470046243,0
61593,140,"Java, CSS","HTML, CSS, SQL, AI, Data Science",0.138590696,0
61594,204,"JavaScript, Java, SQL, AI, HTML","JavaScript, Data Science",0.450208375,0
